Property ID,Listing Type,State,City,City Tier,Latitude,Longitude,Property Type,BHK,Size (SqFt),Price (INR),Price Per SqFt,Days on Market (DOM),DOM Status,Year Listed,Month Listed,Year Built,Property Age Classification,RERA Status,Furnishing Status,Parking (PKT),Gym,Swimming Pool (SWM),Elevator (ELV),Total Amenities
PROP-00594,Sale,Maharashtra,Mumbai,Tier 1,19.078016989231077,72.8856314466662,Apartment,4,2383,41473506.68,17403.91,61,Moderate,2022,March,2020,Modern (2016-2022),RERA Approved,Semi-Furnished,No,No,No,Yes,1
PROP-00595,Rental,Telangana,Hyderabad,Tier 1,17.349287596133944,78.48566244620503,Apartment,2,1149,24554.11,21.37,149,Moderate,2025,September,2005,Vintage (2001-2015),RERA Approved,Semi-Furnished,No,No,No,No,0
PROP-00596,Sale,Maharashtra,Pune,Tier 1,18.54793461504031,73.87117452485768,Apartment,2,958,6900560.53,7203.09,94,Moderate,2024,December,2014,Vintage (2001-2015),RERA Approved,Unfurnished,Yes,No,Yes,Yes,3
PROP-00597,Rental,Delhi,Delhi NCR,Tier 1,28.59104093804467,77.18198267257976,Independent House/Villa,2,1435,50476.09,35.17,315,Stale,2024,January,2004,Vintage (2001-2015),RERA Approved,Fully Furnished,Yes,Yes,No,Yes,3
PROP-00598,Sale,Maharashtra,Mumbai,Tier 1,19.075669542281794,72.88296622677768,Apartment,3,1426,28989575.32,20329.3,49,Fast,2025,January,2024,New (2023-2026),RERA Approved,Unfurnished,Yes,No,No,Yes,2
PROP-00599,Sale,Maharashtra,Mumbai,Tier 1,19.054427409292753,72.8649173255247,Apartment,3,1827,43682930.24,23909.65,261,Stale,2022,July,2017,Modern (2016-2022),RERA Approved,Fully Furnished,Yes,Yes,No,Yes,3
PROP-00600,Sale,Rajasthan,Jaipur,Tier 2,26.875782836299972,75.80346672596292,Apartment,3,1623,8602465.83,5300.35,25,Fast,2025,May,2023,New (2023-2026),RERA Approved,Unfurnished,No,No,No,Yes,1
PROP-00601,Sale,Maharashtra,Mumbai,Tier 1,19.088955769689175,72.84182235433732,Apartment,2,1063,17728313.81,16677.62,25,Fast,2025,July,2015,Vintage (2001-2015),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00602,Sale,Delhi,Delhi NCR,Tier 1,28.56933320348229,77.21608774168395,Independent House/Villa,2,1741,19966996.57,11468.69,56,Fast,2023,February,2023,New (2023-2026),RERA Approved,Unfurnished,Yes,No,No,No,1
PROP-00603,Sale,Delhi,Delhi NCR,Tier 1,28.638764523412622,77.17752703553833,Builder Floor,1,697,6863558.82,9847.29,342,Stale,2022,November,2017,Modern (2016-2022),RERA Approved,Unfurnished,Yes,No,No,Yes,2
PROP-00604,Sale,Delhi,Delhi NCR,Tier 1,28.595658679526114,77.1868643063115,Apartment,3,1759,15216833.93,8650.84,175,Moderate,2022,December,2020,Modern (2016-2022),RERA Approved,Fully Furnished,No,No,No,Yes,1
PROP-00605,Sale,Maharashtra,Mumbai,Tier 1,19.026013469300448,72.84957098003237,Independent House/Villa,1,1165,30326434.07,26031.27,71,Moderate,2024,September,2022,Modern (2016-2022),RERA Approved,Fully Furnished,No,No,No,No,0
PROP-00606,Sale,Karnataka,Bengaluru,Tier 1,12.972712913923724,77.56288377798688,Builder Floor,2,1076,10969471.38,10194.68,117,Moderate,2024,February,2019,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,Yes,No,2
PROP-00607,Sale,Maharashtra,Mumbai,Tier 1,19.03068519085276,72.91027109515608,Independent House/Villa,3,1893,42614828.1,22511.8,304,Stale,2022,March,2002,Vintage (2001-2015),Awaiting Approval,Semi-Furnished,No,No,No,No,0
PROP-00608,Sale,Gujarat,Ahmedabad,Tier 2,23.00011695578209,72.54997075676609,Apartment,3,1597,7988806.64,5002.38,164,Moderate,2022,September,2017,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,No,1
PROP-00609,Sale,Delhi,Delhi NCR,Tier 1,28.634597648745572,77.25171237818645,Builder Floor,2,1469,12043079.47,8198.15,270,Stale,2024,August,2004,Vintage (2001-2015),RERA Approved,Fully Furnished,No,No,No,Yes,1
PROP-00610,Rental,Maharashtra,Pune,Tier 1,18.476668962162186,73.90369265253452,Apartment,2,973,24787.7,25.48,324,Stale,2024,March,2022,Modern (2016-2022),RERA Approved,Semi-Furnished,No,Yes,No,Yes,2
PROP-00611,Sale,Rajasthan,Jaipur,Tier 2,26.9463338492356,75.7944260469937,Apartment,1,598,2974446.24,4973.99,236,Stale,2024,September,2019,Modern (2016-2022),RERA Approved,Semi-Furnished,No,Yes,No,No,1
PROP-00612,Rental,Telangana,Hyderabad,Tier 1,17.33538199226586,78.45100011226657,Apartment,3,1733,38913.21,22.45,329,Stale,2022,November,2017,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,No,1
PROP-00613,Rental,Maharashtra,Pune,Tier 1,18.49508238692019,73.84415482433796,Apartment,3,1423,34721.55,24.4,72,Moderate,2025,November,2025,New (2023-2026),RERA Approved,Semi-Furnished,Yes,Yes,Yes,Yes,4
PROP-00614,Sale,Delhi,Delhi NCR,Tier 1,28.63799040561521,77.23877322633483,Apartment,2,864,10422740.28,12063.36,32,Fast,2025,September,2020,Modern (2016-2022),RERA Approved,Fully Furnished,Yes,Yes,No,Yes,3
PROP-00615,Rental,Delhi,Delhi NCR,Tier 1,28.59552701497293,77.19573907286971,Apartment,2,890,26768.14,30.08,120,Moderate,2024,January,2019,Modern (2016-2022),RERA Approved,Unfurnished,Yes,Yes,No,No,2
PROP-00616,Rental,Telangana,Hyderabad,Tier 1,17.345189238806604,78.44540172183028,Apartment,3,1712,38029.25,22.21,55,Fast,2024,April,2019,Modern (2016-2022),RERA Approved,Unfurnished,No,No,No,Yes,1
PROP-00617,Sale,Maharashtra,Chhatrapati Sambhajinagar,Tier 2,19.862223391880043,75.34897849109282,Independent House/Villa,3,1952,11090322.93,5681.52,185,Stale,2023,March,2013,Vintage (2001-2015),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00618,Sale,Telangana,Hyderabad,Tier 1,17.362039328638453,78.5212120851496,Builder Floor,2,1198,8330801.26,6953.92,264,Stale,2025,February,2020,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00619,Rental,Maharashtra,Pune,Tier 1,18.554671190216055,73.88629263871435,Apartment,2,1050,28379.63,27.03,83,Moderate,2022,November,2022,Modern (2016-2022),RERA Approved,Unfurnished,Yes,Yes,No,No,2
PROP-00620,Rental,Telangana,Hyderabad,Tier 1,17.366334791758515,78.45421231401303,Builder Floor,1,798,19977.01,25.03,277,Stale,2024,October,2023,New (2023-2026),RERA Approved,Semi-Furnished,Yes,No,No,No,1
PROP-00621,Sale,Karnataka,Bengaluru,Tier 1,13.000493247177602,77.61187646144124,Builder Floor,1,626,4341008.32,6934.52,112,Moderate,2022,August,2017,Modern (2016-2022),Non-RERA / NA,Fully Furnished,Yes,No,No,Yes,2
PROP-00622,Sale,Maharashtra,Mumbai,Tier 1,19.115187214481075,72.84975042634358,Independent House/Villa,4,2632,77781135.31,29552.1,78,Moderate,2024,April,2022,Modern (2016-2022),Non-RERA / NA,Unfurnished,Yes,No,No,Yes,2
PROP-00623,Sale,Maharashtra,Pune,Tier 1,18.51378174195765,73.82852075345522,Apartment,3,1566,12499071.62,7981.53,179,Moderate,2024,May,2024,New (2023-2026),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00624,Sale,Maharashtra,Chhatrapati Sambhajinagar,Tier 2,19.91719431438544,75.38070717733052,Independent House/Villa,3,2239,14019883.35,6261.67,188,Stale,2025,June,2023,New (2023-2026),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00625,Rental,Maharashtra,Mumbai,Tier 1,19.06373180539632,72.85266689527403,Builder Floor,1,824,45976.97,55.8,27,Fast,2024,March,2019,Modern (2016-2022),RERA Approved,Semi-Furnished,No,No,No,Yes,1
PROP-00626,Sale,Telangana,Hyderabad,Tier 1,17.431407841649012,78.4630247346518,Independent House/Villa,3,1929,17417151.12,9029.11,278,Stale,2026,March,2024,New (2023-2026),RERA Approved,Fully Furnished,Yes,Yes,No,Yes,3
PROP-00627,Sale,Delhi,Delhi NCR,Tier 1,28.572828952452557,77.15906533907614,Apartment,2,1173,14652432.14,12491.42,133,Moderate,2024,October,2014,Vintage (2001-2015),Awaiting Approval,Semi-Furnished,No,Yes,No,Yes,2
PROP-00628,Rental,Maharashtra,Pune,Tier 1,18.53910192665032,73.89376690341255,Apartment,2,1127,25576.84,22.69,295,Stale,2023,June,2018,Modern (2016-2022),Non-RERA / NA,Semi-Furnished,Yes,Yes,Yes,No,3
PROP-00629,Sale,Maharashtra,Mumbai,Tier 1,19.075381404045693,72.90695948132091,Apartment,2,1072,17651346.31,16465.81,324,Stale,2024,August,2022,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,No,1
PROP-00630,Sale,Karnataka,Bengaluru,Tier 1,12.960364880545566,77.60733289350907,Apartment,1,564,5907712.27,10474.67,190,Stale,2023,March,2013,Vintage (2001-2015),RERA Approved,Semi-Furnished,Yes,Yes,Yes,Yes,4
PROP-00631,Rental,Telangana,Hyderabad,Tier 1,17.39827118787486,78.51172657639388,Apartment,3,1522,39386.37,25.88,63,Moderate,2022,February,2017,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00632,Rental,Delhi,Delhi NCR,Tier 1,28.634285709163436,77.17420485674245,Apartment,2,905,33031.4,36.5,5,Fast,2023,April,2018,Modern (2016-2022),RERA Approved,Fully Furnished,Yes,Yes,No,No,2
PROP-00633,Sale,Telangana,Hyderabad,Tier 1,17.335436326965034,78.48253235945876,Independent House/Villa,1,1227,11595928.91,9450.63,135,Moderate,2022,October,2017,Modern (2016-2022),Non-RERA / NA,Semi-Furnished,Yes,No,No,Yes,2
PROP-00634,Sale,Gujarat,Ahmedabad,Tier 2,22.98919530887472,72.55652193873487,Builder Floor,1,741,3685470.8,4973.64,71,Moderate,2024,April,2024,New (2023-2026),Awaiting Approval,Unfurnished,Yes,No,No,No,1
PROP-00635,Sale,Rajasthan,Jaipur,Tier 2,26.933704605063433,75.7466776526257,Apartment,1,552,2302838.61,4171.81,297,Stale,2022,January,2017,Modern (2016-2022),RERA Approved,Unfurnished,Yes,No,No,Yes,2
PROP-00636,Sale,Delhi,Delhi NCR,Tier 1,28.630538541357822,77.2076130485215,Builder Floor,1,689,9119192.07,13235.4,289,Stale,2022,March,2020,Modern (2016-2022),RERA Approved,Unfurnished,Yes,No,Yes,No,2
PROP-00637,Sale,Karnataka,Bengaluru,Tier 1,13.018204750512869,77.63667396503426,Apartment,2,1212,10051219.46,8293.09,93,Moderate,2022,June,2002,Vintage (2001-2015),RERA Approved,Unfurnished,Yes,Yes,No,No,2
PROP-00638,Sale,Maharashtra,Mumbai,Tier 1,19.10210377902508,72.83170591190508,Independent House/Villa,3,2278,62286412.63,27342.59,104,Moderate,2024,October,2014,Vintage (2001-2015),RERA Approved,Fully Furnished,Yes,No,Yes,No,2
PROP-00639,Sale,Maharashtra,Chhatrapati Sambhajinagar,Tier 2,19.921277270773135,75.32244609134938,Independent House/Villa,1,972,5639934.42,5802.4,193,Stale,2023,February,2018,Modern (2016-2022),Awaiting Approval,Semi-Furnished,No,Yes,Yes,No,2
PROP-00640,Sale,Rajasthan,Jaipur,Tier 2,26.93265405015348,75.75805409362057,Independent House/Villa,1,1132,6480093.24,5724.46,350,Stale,2023,February,2021,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,Yes,No,2
PROP-00641,Sale,Maharashtra,Pune,Tier 1,18.500205220863943,73.83051466536658,Builder Floor,2,1383,10421398.01,7535.36,245,Stale,2022,April,2021,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00642,Sale,Gujarat,Ahmedabad,Tier 2,22.983036492225086,72.61224345518794,Apartment,3,1751,10913142.86,6232.52,274,Stale,2025,July,2023,New (2023-2026),RERA Approved,Fully Furnished,No,Yes,No,Yes,2
PROP-00643,Sale,Karnataka,Bengaluru,Tier 1,12.999782386334495,77.59140690542343,Builder Floor,2,1257,12229524.98,9729.14,223,Stale,2025,December,2020,Modern (2016-2022),Awaiting Approval,Semi-Furnished,Yes,Yes,No,Yes,3
PROP-00644,Sale,Maharashtra,Pune,Tier 1,18.53481492214759,73.85332994129399,Apartment,2,1207,10720883.84,8882.26,180,Moderate,2025,October,2023,New (2023-2026),RERA Approved,Fully Furnished,No,No,No,No,0
PROP-00645,Sale,Maharashtra,Mumbai,Tier 1,19.03081860123933,72.90375756424554,Independent House/Villa,2,1531,27644450.65,18056.47,345,Stale,2023,August,2018,Modern (2016-2022),Awaiting Approval,Semi-Furnished,Yes,No,No,No,1
PROP-00646,Rental,Telangana,Hyderabad,Tier 1,17.3710050465901,78.45214922040049,Independent House/Villa,2,1622,36405.17,22.44,237,Stale,2023,October,2022,Modern (2016-2022),Awaiting Approval,Fully Furnished,No,No,No,Yes,1
PROP-00647,Sale,Maharashtra,Mumbai,Tier 1,19.12167998154843,72.87642653541,Independent House/Villa,1,1330,35946798.28,27027.67,155,Moderate,2024,November,1984,Mature (Pre-2001),Non-RERA / NA,Semi-Furnished,Yes,No,No,Yes,2
PROP-00648,Rental,Gujarat,Ahmedabad,Tier 2,23.022540114571022,72.5643985214121,Apartment,3,1812,31203.51,17.22,281,Stale,2022,April,2021,Modern (2016-2022),RERA Approved,Unfurnished,No,No,No,No,0
PROP-00649,Rental,Gujarat,Ahmedabad,Tier 2,23.01577291360197,72.58109106905466,Builder Floor,2,1349,27467.59,20.36,233,Stale,2022,November,2002,Vintage (2001-2015),RERA Approved,Semi-Furnished,Yes,Yes,No,Yes,3
PROP-00650,Sale,Telangana,Hyderabad,Tier 1,17.38076996051593,78.53665577032504,Apartment,2,1193,6967146.08,5840.02,175,Moderate,2024,September,2004,Vintage (2001-2015),RERA Approved,Semi-Furnished,Yes,No,Yes,Yes,3
PROP-00651,Sale,Maharashtra,Mumbai,Tier 1,19.046888272400516,72.9046448894082,Apartment,3,1328,21422403.59,16131.33,227,Stale,2025,December,2020,Modern (2016-2022),RERA Approved,Unfurnished,Yes,Yes,Yes,No,3
PROP-00652,Sale,Delhi,Delhi NCR,Tier 1,28.60077071708648,77.19878657030175,Independent House/Villa,3,2511,32032460.05,12756.85,217,Stale,2023,March,2013,Vintage (2001-2015),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00653,Sale,Delhi,Delhi NCR,Tier 1,28.600881325598717,77.24175530522741,Apartment,2,978,8174394.62,8358.28,286,Stale,2023,September,2021,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00654,Rental,Delhi,Delhi NCR,Tier 1,28.56913550201875,77.17607083633125,Independent House/Villa,2,1474,57309.91,38.88,45,Fast,2023,December,2018,Modern (2016-2022),RERA Approved,Unfurnished,Yes,Yes,No,Yes,3
PROP-00655,Sale,Maharashtra,Mumbai,Tier 1,19.102756762851794,72.8307463686309,Apartment,1,472,8049738.18,17054.53,126,Moderate,2024,June,2022,Modern (2016-2022),Awaiting Approval,Fully Furnished,No,No,No,Yes,1
PROP-00656,Sale,Maharashtra,Chhatrapati Sambhajinagar,Tier 2,19.867850443190388,75.31374483724643,Apartment,1,508,2388008.23,4700.8,231,Stale,2024,December,2022,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00657,Sale,Maharashtra,Pune,Tier 1,18.55261798868164,73.84074115561143,Independent House/Villa,3,1996,14482674.94,7255.85,298,Stale,2025,August,2020,Modern (2016-2022),RERA Approved,Fully Furnished,No,No,No,Yes,1
PROP-00658,Sale,Delhi,Delhi NCR,Tier 1,28.64893480011199,77.21005807574596,Apartment,3,1467,16561399.54,11289.3,92,Moderate,2025,October,2020,Modern (2016-2022),Awaiting Approval,Semi-Furnished,Yes,Yes,No,Yes,3
PROP-00659,Rental,Karnataka,Bengaluru,Tier 1,12.942799405469867,77.60611291405412,Apartment,4,1807,48885.72,27.05,271,Stale,2023,January,2018,Modern (2016-2022),Awaiting Approval,Semi-Furnished,No,Yes,No,Yes,2
PROP-00660,Sale,Karnataka,Bengaluru,Tier 1,12.987335348217014,77.63566057172144,Independent House/Villa,2,1549,12717511.3,8210.14,33,Fast,2022,July,2020,Modern (2016-2022),Awaiting Approval,Semi-Furnished,No,No,No,Yes,1
PROP-00661,Sale,Maharashtra,Pune,Tier 1,18.517628180416295,73.85768540095505,Apartment,1,539,3942660.88,7314.77,251,Stale,2022,September,2020,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00662,Rental,Karnataka,Bengaluru,Tier 1,13.00961567379215,77.59472756446257,Apartment,1,513,12909.32,25.16,320,Stale,2023,May,2023,New (2023-2026),Non-RERA / NA,Fully Furnished,No,No,No,No,0
PROP-00663,Rental,Rajasthan,Jaipur,Tier 2,26.88397406791765,75.7423243009823,Apartment,3,1483,27938.3,18.84,248,Stale,2026,March,2026,New (2023-2026),RERA Approved,Unfurnished,No,Yes,No,Yes,2
PROP-00664,Sale,Karnataka,Bengaluru,Tier 1,12.989381320031004,77.54809115526562,Independent House/Villa,2,1837,16578863.04,9024.97,65,Moderate,2023,March,2021,Modern (2016-2022),RERA Approved,Fully Furnished,Yes,No,No,No,1
PROP-00665,Sale,Maharashtra,Chhatrapati Sambhajinagar,Tier 2,19.886975212225273,75.34841599619163,Independent House/Villa,2,1931,10854225.18,5621.04,151,Moderate,2025,April,2025,New (2023-2026),RERA Approved,Fully Furnished,Yes,No,No,No,1
PROP-00666,Sale,Rajasthan,Jaipur,Tier 2,26.891930147757186,75.78111786132483,Independent House/Villa,3,2420,16229299.01,6706.32,178,Moderate,2024,October,2023,New (2023-2026),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00667,Sale,Delhi,Delhi NCR,Tier 1,28.577560090365118,77.24291803949804,Apartment,3,1474,17417631.38,11816.57,282,Stale,2022,December,2012,Vintage (2001-2015),RERA Approved,Fully Furnished,No,No,Yes,No,1
PROP-00668,Sale,Maharashtra,Chhatrapati Sambhajinagar,Tier 2,19.891363976047728,75.30936795847119,Independent House/Villa,3,2410,17010042.67,7058.11,338,Stale,2022,May,2022,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00669,Sale,Maharashtra,Mumbai,Tier 1,19.099859745813234,72.8301971662117,Independent House/Villa,1,1001,29986588.17,29956.63,146,Moderate,2023,March,2018,Modern (2016-2022),RERA Approved,Fully Furnished,Yes,No,Yes,No,2
PROP-00670,Sale,Gujarat,Ahmedabad,Tier 2,23.004062734376337,72.56630387679301,Independent House/Villa,3,1894,11540326.3,6093.1,48,Fast,2022,September,2020,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00671,Sale,Karnataka,Bengaluru,Tier 1,12.986083260402232,77.56834785567523,Apartment,3,1482,14157432.68,9552.92,148,Moderate,2022,September,2002,Vintage (2001-2015),RERA Approved,Unfurnished,Yes,No,No,No,1
PROP-00672,Rental,Rajasthan,Jaipur,Tier 2,26.901913090761152,75.74226143733388,Builder Floor,2,1407,18318.04,13.02,357,Stale,2022,April,2017,Modern (2016-2022),Non-RERA / NA,Fully Furnished,No,No,No,Yes,1
PROP-00673,Sale,Rajasthan,Jaipur,Tier 2,26.933720688328265,75.80975982868476,Independent House/Villa,2,1517,7431414.64,4898.76,337,Stale,2025,December,2023,New (2023-2026),RERA Approved,Semi-Furnished,No,No,No,No,0
PROP-00674,Sale,Gujarat,Ahmedabad,Tier 2,22.992421527489405,72.53255929999573,Apartment,2,875,5122175.68,5853.92,59,Fast,2022,May,2017,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00675,Sale,Gujarat,Ahmedabad,Tier 2,23.06152150026362,72.58223195000078,Apartment,4,1805,9234316.52,5115.96,311,Stale,2025,May,2023,New (2023-2026),RERA Approved,Semi-Furnished,Yes,Yes,No,No,2
PROP-00676,Rental,Delhi,Delhi NCR,Tier 1,28.59264095964656,77.1871049750167,Builder Floor,1,835,29618.0,35.47,362,Stale,2024,September,2019,Modern (2016-2022),Non-RERA / NA,Unfurnished,Yes,Yes,No,Yes,3
PROP-00677,Sale,Maharashtra,Mumbai,Tier 1,19.062778598775616,72.84504960503551,Apartment,2,1103,26080626.27,23645.17,165,Moderate,2026,May,2025,New (2023-2026),Awaiting Approval,Semi-Furnished,Yes,Yes,Yes,No,3
PROP-00678,Sale,Karnataka,Bengaluru,Tier 1,12.927409195208035,77.58257515229194,Builder Floor,1,665,5719064.38,8600.1,289,Stale,2022,November,1982,Mature (Pre-2001),RERA Approved,Fully Furnished,Yes,Yes,Yes,Yes,4
PROP-00679,Rental,Maharashtra,Mumbai,Tier 1,19.03715122123213,72.9078445776223,Independent House/Villa,3,2251,136172.22,60.49,329,Stale,2022,September,2020,Modern (2016-2022),RERA Approved,Unfurnished,Yes,No,Yes,Yes,3
PROP-00680,Rental,Telangana,Hyderabad,Tier 1,17.386586190271235,78.47590935769045,Apartment,1,530,11398.03,21.51,202,Stale,2023,October,2021,Modern (2016-2022),RERA Approved,Unfurnished,Yes,No,No,No,1
PROP-00681,Rental,Delhi,Delhi NCR,Tier 1,28.590659267672798,77.23407696492112,Apartment,2,1112,30246.66,27.2,163,Moderate,2022,November,2012,Vintage (2001-2015),Non-RERA / NA,Unfurnished,Yes,No,No,No,1
PROP-00682,Sale,Maharashtra,Chhatrapati Sambhajinagar,Tier 2,19.90974802257422,75.30584862967991,Apartment,2,943,5272844.12,5591.56,84,Moderate,2025,February,2023,New (2023-2026),Awaiting Approval,Semi-Furnished,Yes,No,No,Yes,2
PROP-00683,Sale,Maharashtra,Pune,Tier 1,18.471869338865496,73.88397714196651,Builder Floor,4,2630,20059943.88,7627.36,35,Fast,2024,June,2014,Vintage (2001-2015),Awaiting Approval,Semi-Furnished,Yes,Yes,No,No,2
PROP-00684,Rental,Gujarat,Ahmedabad,Tier 2,23.010409404867193,72.54509333249067,Apartment,2,973,17457.52,17.94,116,Moderate,2025,November,2020,Modern (2016-2022),RERA Approved,Semi-Furnished,No,Yes,No,No,1
PROP-00685,Rental,Maharashtra,Mumbai,Tier 1,19.05973455467691,72.8954393129889,Independent House/Villa,1,1240,62048.58,50.04,50,Fast,2023,March,2013,Vintage (2001-2015),RERA Approved,Fully Furnished,Yes,No,No,No,1
PROP-00686,Sale,Rajasthan,Jaipur,Tier 2,26.864332763091763,75.79387815548411,Apartment,3,1284,5496602.39,4280.84,357,Stale,2022,July,2021,Modern (2016-2022),Awaiting Approval,Semi-Furnished,Yes,No,No,Yes,2
PROP-00687,Sale,Rajasthan,Jaipur,Tier 2,26.874836839900052,75.83021447172118,Apartment,2,999,5007530.4,5012.54,209,Stale,2026,January,2016,Modern (2016-2022),RERA Approved,Unfurnished,No,No,No,Yes,1
PROP-00688,Sale,Karnataka,Bengaluru,Tier 1,12.962964267491865,77.58333225179753,Apartment,4,1981,18002129.33,9087.39,56,Fast,2025,April,2015,Vintage (2001-2015),RERA Approved,Fully Furnished,Yes,No,No,No,1
PROP-00689,Rental,Maharashtra,Pune,Tier 1,18.519686458444742,73.81331651888345,Apartment,1,533,13214.87,24.79,142,Moderate,2024,April,2023,New (2023-2026),RERA Approved,Semi-Furnished,Yes,No,Yes,Yes,3
PROP-00690,Sale,Telangana,Hyderabad,Tier 1,17.375428974725487,78.43861554855512,Builder Floor,2,1054,6558974.81,6222.94,78,Moderate,2025,October,2024,New (2023-2026),Non-RERA / NA,Semi-Furnished,Yes,No,Yes,Yes,3
PROP-00691,Sale,Maharashtra,Mumbai,Tier 1,19.07909376784121,72.91038585609728,Apartment,2,1166,28282179.37,24255.73,45,Fast,2025,January,2023,New (2023-2026),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
PROP-00692,Sale,Karnataka,Bengaluru,Tier 1,12.981113167490568,77.59707356376614,Apartment,1,468,3184063.03,6803.55,81,Moderate,2022,July,1982,Mature (Pre-2001),RERA Approved,Fully Furnished,No,No,No,Yes,1
PROP-00693,Sale,Karnataka,Bengaluru,Tier 1,12.922592382112784,77.6221244051835,Apartment,3,1681,17887469.47,10640.97,191,Stale,2024,March,2022,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,Yes,No,2
PROP-00694,Sale,Maharashtra,Mumbai,Tier 1,19.072409515945353,72.85114256000115,Apartment,2,1171,21482275.89,18345.24,56,Fast,2024,October,2019,Modern (2016-2022),Awaiting Approval,Semi-Furnished,Yes,No,No,No,1
PROP-00695,Sale,Delhi,Delhi NCR,Tier 1,28.66024992408876,77.19350837455133,Apartment,3,1612,18518346.27,11487.81,91,Moderate,2022,May,2022,Modern (2016-2022),RERA Approved,Semi-Furnished,Yes,No,No,Yes,2
